qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,circuitId
426,38,23,7,11,14,00:01:33.923000,,,3
427,38,22,11,8,15,00:01:33.776000,,,3
428,38,18,11,7,16,00:01:33.967000,,,3
429,38,11,8,22,17,00:01:33.984000,,,3
430,38,24,5,18,18,00:01:34.024000,,,3
431,38,26,5,19,19,00:01:34.333000,,,3
432,38,16,12,20,20,00:01:35.280000,,,3
433,38,14,9,14,21,00:01:35.341000,,,3
434,38,27,12,12,22,00:01:35.533000,,,3
435,39,13,6,5,1,00:01:21.375000,00:01:21.421000,00:01:21.421000,4
436,39,4,1,1,2,00:01:21.609000,00:01:21.451000,00:01:21.451000,4
437,39,8,6,6,3,00:01:21.802000,00:01:21.723000,00:01:21.723000,4
438,39,1,1,2,4,00:01:21.120000,00:01:21.785000,00:01:21.785000,4
439,39,9,2,10,5,00:01:21.941000,00:01:22.253000,00:01:22.253000,4
440,39,15,7,12,6,00:01:22.501000,00:01:22.324000,00:01:22.324000,4
441,39,2,2,9,7,00:01:21.625000,00:01:22.389000,00:01:22.389000,4
442,39,5,4,4,8,00:01:21.790000,00:01:22.568000,00:01:22.568000,4
443,39,14,9,14,9,00:01:22.491000,00:01:22.749000,00:01:22.749000,4
444,39,21,4,3,10,00:01:22.064000,00:01:22.881000,00:01:22.881000,4
445,39,3,3,16,11,00:01:21.943000,,,4
446,39,22,11,8,12,00:01:22.502000,,,4
447,39,11,8,22,13,00:01:22.090000,,,4
448,39,18,11,7,14,00:01:22.503000,,,4
449,39,19,8,23,15,00:01:22.295000,,,4
450,39,24,5,18,16,00:01:22.508000,,,4
451,39,23,7,11,17,00:01:22.666000,,,4
452,39,25,3,17,18,00:01:22.769000,,,4
453,39,17,9,15,19,00:01:23.398000,,,4
454,39,16,12,20,20,00:01:23.811000,,,4
455,39,27,12,21,21,00:01:23.990000,,,4
456,39,26,5,19,22,,,,4
457,40,4,1,1,1,00:01:16.059000,00:01:15.726000,00:01:15.726000,6
458,40,1,1,2,2,00:01:15.685000,00:01:15.905000,00:01:15.905000,6
459,40,13,6,5,3,00:01:16.786000,00:01:15.967000,00:01:15.967000,6
460,40,21,4,3,4,00:01:17.596000,00:01:16.285000,00:01:16.285000,6
461,40,3,3,16,5,00:01:16.870000,00:01:16.439000,00:01:16.439000,6
462,40,17,9,15,6,00:01:17.816000,00:01:16.784000,00:01:16.784000,6
463,40,2,2,9,7,00:01:17.385000,00:01:16.832000,00:01:16.832000,6
464,40,9,2,10,8,00:01:17.584000,00:01:16.955000,00:01:16.955000,6
465,40,22,11,8,9,00:01:17.244000,00:01:17.498000,00:01:17.498000,6
466,40,18,11,7,10,00:01:17.297000,00:01:17.939000,00:01:17.939000,6
467,40,25,3,17,11,00:01:17.874000,,,6
468,40,24,5,18,12,00:01:16.720000,,,6
469,40,14,9,14,13,00:01:17.204000,,,6
470,40,15,7,12,14,00:01:17.686000,,,6
471,40,5,4,4,15,00:01:17.836000,,,6
472,40,8,6,6,16,00:01:16.251000,,,6
473,40,19,8,23,17,00:01:18.250000,,,6
474,40,26,5,19,18,00:01:18.390000,,,6
475,40,16,12,20,19,00:01:18.418000,,,6
476,40,23,7,11,20,00:01:18.539000,,,6
477,40,11,8,22,21,00:01:18.554000,,,6
478,40,27,12,21,22,,,,6
479,41,1,1,2,1,00:01:16.576000,00:01:15.707000,00:01:15.707000,7
480,41,4,1,1,2,00:01:16.562000,00:01:16.163000,00:01:16.163000,7
481,41,2,2,9,3,00:01:17.006000,00:01:16.266000,00:01:16.266000,7
482,41,8,6,6,4,00:01:16.468000,00:01:16.411000,00:01:16.411000,7
483,41,13,6,5,5,00:01:16.756000,00:01:16.570000,00:01:16.570000,7
484,41,17,9,15,6,00:01:17.315000,00:01:16.913000,00:01:16.913000,7
485,41,3,3,16,7,00:01:17.016000,00:01:16.919000,00:01:16.919000,7
486,41,9,2,10,8,00:01:17.267000,00:01:16.993000,00:01:16.993000,7
487,41,21,4,3,9,00:01:16.805000,00:01:17.229000,00:01:17.229000,7
488,41,15,7,12,10,00:01:17.324000,00:01:17.747000,00:01:17.747000,7
489,41,11,8,22,11,00:01:17.490000,,,7
490,41,24,5,18,12,00:01:17.541000,,,7
491,41,22,11,8,13,00:01:17.011000,,,7
492,41,14,9,14,14,00:01:17.436000,,,7
493,41,18,11,7,15,00:01:17.522000,,,7
494,41,26,5,19,16,00:01:17.433000,,,7
495,41,19,8,23,17,00:01:17.542000,,,7
496,41,23,7,11,18,00:01:17.634000,,,7
497,41,25,3,17,19,00:01:18.089000,,,7
498,41,16,12,20,20,00:01:18.536000,,,7
499,41,27,12,21,21,00:01:19.196000,,,7
500,41,5,4,4,22,00:01:17.806000,,,7
501,42,1,1,2,1,00:01:12.563000,00:01:12.331000,00:01:12.331000,19
502,42,4,1,1,2,00:01:12.416000,00:01:12.500000,00:01:12.500000,19
503,42,13,6,5,3,00:01:12.731000,00:01:12.703000,00:01:12.703000,19
504,42,8,6,6,4,00:01:12.732000,00:01:12.839000,00:01:12.839000,19
505,42,2,2,9,5,00:01:12.543000,00:01:12.847000,00:01:12.847000,19
506,42,5,4,4,6,00:01:12.998000,00:01:13.308000,00:01:13.308000,19
507,42,20,2,10,7,00:01:12.711000,00:01:13.513000,00:01:13.513000,19
508,42,15,7,12,8,00:01:13.186000,00:01:13.789000,00:01:13.789000,19
509,42,17,9,15,9,00:01:13.425000,00:01:13.871000,00:01:13.871000,19
510,42,21,4,3,10,00:01:13.168000,00:01:13.953000,00:01:13.953000,19
511,42,14,9,14,11,00:01:13.424000,,,19
512,42,23,7,11,12,00:01:12.851000,,,19
513,42,18,11,7,13,00:01:13.306000,,,19
514,42,3,3,16,14,00:01:13.128000,,,19
515,42,22,11,8,15,00:01:13.203000,,,19
516,42,19,8,23,16,00:01:13.164000,,,19
517,42,25,3,17,17,00:01:13.441000,,,19
518,42,11,8,22,18,00:01:13.477000,,,19
519,42,24,5,18,19,00:01:13.484000,,,19
520,42,26,5,19,20,00:01:13.712000,,,19
521,42,16,12,20,21,00:01:14.122000,,,19
522,42,27,12,21,22,00:01:14.597000,,,19
523,43,13,6,5,1,00:01:15.303000,00:01:15.034000,00:01:15.034000,8
524,43,1,1,2,2,00:01:14.805000,00:01:15.104000,00:01:15.104000,8
525,43,8,6,6,3,00:01:14.872000,00:01:15.257000,00:01:15.257000,8
526,43,9,2,10,4,00:01:15.778000,00:01:15.493000,00:01:15.493000,8
527,43,21,4,3,5,00:01:16.047000,00:01:15.674000,00:01:15.674000,8
528,43,5,4,4,6,00:01:15.524000,00:01:15.826000,00:01:15.826000,8
529,43,2,2,9,7,00:01:15.783000,00:01:15.900000,00:01:15.900000,8
530,43,15,7,12,8,00:01:16.118000,00:01:15.935000,00:01:15.935000,8
531,43,3,3,16,9,00:01:16.092000,00:01:16.328000,00:01:16.328000,8
532,43,4,1,1,10,00:01:15.322000,,,8
533,43,23,7,11,11,00:01:15.760000,,,8
534,43,18,11,7,12,00:01:16.113000,,,8
535,43,22,11,8,13,00:01:16.140000,,,8
536,43,17,9,15,14,00:01:15.746000,,,8
537,43,26,5,19,15,00:01:15.980000,,,8
538,43,14,9,14,16,00:01:15.915000,,,8
539,43,24,5,18,17,00:01:16.142000,,,8
540,43,25,3,17,18,00:01:16.241000,,,8
541,43,19,8,23,19,00:01:16.366000,,,8
542,43,27,12,21,20,00:01:17.826000,,,8
543,43,16,12,20,21,00:01:17.915000,,,8
544,43,11,8,22,22,00:01:16.244000,,,8
545,44,1,1,2,1,00:01:19.885000,00:01:19.997000,00:01:19.997000,9
546,44,8,6,6,2,00:01:19.753000,00:01:20.099000,00:01:20.099000,9
547,44,4,1,1,3,00:01:19.330000,00:01:20.147000,00:01:20.147000,9
548,44,13,6,5,4,00:01:19.790000,00:01:20.265000,00:01:20.265000,9
549,44,9,2,10,5,00:01:20.294000,00:01:20.401000,00:01:20.401000,9
550,44,23,7,11,6,00:01:20.513000,00:01:20.516000,00:01:20.516000,9
551,44,5,4,4,7,00:01:20.570000,00:01:20.721000,00:01:20.721000,9
552,44,21,4,3,8,00:01:20.842000,00:01:20.775000,00:01:20.775000,9
553,44,2,2,9,9,00:01:20.534000,00:01:20.894000,00:01:20.894000,9
554,44,15,7,12,10,00:01:21.150000,00:01:21.240000,00:01:21.240000,9
555,44,17,9,15,11,00:01:20.583000,,,9
556,44,14,9,14,12,00:01:21.154000,,,9
557,44,25,3,17,13,00:01:20.830000,,,9
558,44,22,11,8,14,00:01:21.169000,,,9
559,44,26,5,19,15,00:01:20.834000,,,9
560,44,24,5,18,16,00:01:21.160000,,,9
561,44,3,3,16,17,00:01:21.219000,,,9
562,44,18,11,7,18,00:01:21.335000,,,9
563,44,19,8,23,19,00:01:21.448000,,,9
564,44,16,12,20,20,00:01:22.019000,,,9
565,44,11,8,22,21,00:01:22.045000,,,9
566,44,27,12,21,22,00:01:22.586000,,,9
567,45,8,6,6,1,00:01:31.522000,00:01:31.450000,00:01:31.450000,20
568,45,4,1,1,2,00:01:31.074000,00:01:31.741000,00:01:31.741000,20
569,45,13,6,5,3,00:01:31.447000,00:01:31.778000,00:01:31.778000,20
570,45,2,2,9,4,00:01:31.889000,00:01:31.840000,00:01:31.840000,20
571,45,9,2,10,5,00:01:31.961000,00:01:32.123000,00:01:32.123000,20
572,45,17,9,15,6,00:01:32.629000,00:01:32.476000,00:01:32.476000,20
573,45,5,4,4,7,00:01:32.594000,00:01:32.478000,00:01:32.478000,20
574,45,15,7,12,8,00:01:32.381000,00:01:32.501000,00:01:32.501000,20
575,45,23,7,11,9,00:01:32.446000,00:01:32.570000,00:01:32.570000,20
576,45,1,1,2,10,00:01:31.587000,00:01:33.833000,00:01:33.833000,20
577,45,3,3,16,11,00:01:32.117000,,,20
578,45,25,3,17,12,00:01:32.173000,,,20
579,45,21,4,3,13,00:01:32.378000,,,20
580,45,22,11,8,14,00:01:32.674000,,,20
581,45,19,8,23,15,00:01:32.793000,,,20
582,45,11,8,22,16,00:01:32.678000,,,20
583,45,18,11,7,17,00:01:32.983000,,,20
584,45,26,5,19,18,00:01:33.038000,,,20
585,45,24,5,18,19,00:01:33.148000,,,20
586,45,14,9,14,20,00:01:33.151000,,,20
587,45,16,12,20,21,00:01:34.500000,,,20
588,45,28,12,21,22,00:01:35.940000,,,20
589,46,4,1,1,1,00:01:20.425000,00:01:19.674000,00:01:19.674000,11
590,46,1,1,2,2,00:01:19.570000,00:01:19.781000,00:01:19.781000,11
591,46,2,2,9,3,00:01:20.751000,00:01:20.259000,00:01:20.259000,11
592,46,8,6,6,4,00:01:20.435000,00:01:20.410000,00:01:20.410000,11
593,46,3,3,16,5,00:01:20.547000,00:01:20.632000,00:01:20.632000,11
594,46,23,7,11,6,00:01:20.449000,00:01:20.714000,00:01:20.714000,11
595,46,9,2,10,7,00:01:20.366000,00:01:20.876000,00:01:20.876000,11
596,46,21,4,3,8,00:01:21.645000,00:01:21.079000,00:01:21.079000,11
597,46,15,7,12,9,00:01:20.481000,00:01:21.206000,00:01:21.206000,11
598,46,17,9,15,10,00:01:20.794000,00:01:21.256000,00:01:21.256000,11
599,46,14,9,14,11,00:01:21.291000,,,11
600,46,5,4,4,12,00:01:20.285000,,,11
601,46,25,3,17,13,00:01:21.243000,,,11
602,46,13,6,5,14,00:01:20.408000,,,11
603,46,19,8,23,15,00:01:21.018000,,,11
604,46,24,5,18,16,00:01:21.730000,,,11
605,46,18,11,7,17,00:01:21.737000,,,11
606,46,22,11,8,18,00:01:21.877000,,,11
607,46,11,8,22,19,00:01:22.143000,,,11
608,46,20,5,19,20,00:01:22.177000,,,11
609,46,16,12,20,21,00:01:22.737000,,,11
610,46,29,12,21,22,00:01:23.774000,,,11
611,47,13,6,5,1,00:01:27.488000,00:01:27.329000,00:01:27.329000,5
612,47,1,1,2,2,00:01:27.513000,00:01:27.373000,00:01:27.373000,5
613,47,8,6,6,3,00:01:27.294000,00:01:27.546000,00:01:27.546000,5
614,47,4,1,1,4,00:01:27.328000,00:01:27.574000,00:01:27.574000,5
615,47,9,2,10,5,00:01:27.997000,00:01:27.722000,00:01:27.722000,5
616,47,2,2,9,6,00:01:28.099000,00:01:28.037000,00:01:28.037000,5
617,47,5,4,4,7,00:01:28.127000,00:01:28.491000,00:01:28.491000,5
618,47,3,3,16,8,00:01:28.275000,00:01:28.501000,00:01:28.501000,5
619,47,15,7,12,9,00:01:28.318000,00:01:28.740000,00:01:28.740000,5
620,47,21,4,3,10,00:01:28.313000,00:01:29.322000,00:01:29.322000,5
621,47,19,8,23,11,00:01:28.304000,,,5
622,47,17,9,15,12,00:01:28.500000,,,5
623,47,14,9,14,13,00:01:28.395000,,,5
624,47,25,3,17,14,00:01:28.360000,,,5
625,47,24,5,18,15,00:01:28.798000,,,5
626,47,23,7,11,16,00:01:28.809000,,,5
627,47,11,8,22,17,00:01:28.953000,,,5
628,47,20,5,19,18,00:01:29.408000,,,5
629,47,16,12,20,19,00:01:29.861000,,,5
630,47,29,12,21,20,00:01:31.479000,,,5
631,47,18,11,7,21,00:01:28.373000,,,5
632,47,22,11,8,22,00:01:28.792000,,,5
633,48,4,1,1,1,00:01:21.718000,00:01:21.997000,00:01:21.997000,14
634,48,1,1,2,2,00:01:21.956000,00:01:22.034000,00:01:22.034000,14
635,48,13,6,5,3,00:01:22.309000,00:01:22.549000,00:01:22.549000,14
636,48,2,2,9,4,00:01:23.107000,00:01:23.174000,00:01:23.174000,14
637,48,8,6,6,5,00:01:22.673000,00:01:23.183000,00:01:23.183000,14
638,48,9,2,10,6,00:01:23.088000,00:01:23.446000,00:01:23.446000,14
639,48,5,4,4,7,00:01:23.505000,00:01:24.102000,00:01:24.102000,14
640,48,3,3,16,8,00:01:23.333000,00:01:24.382000,00:01:24.382000,14
641,48,15,7,12,9,00:01:23.724000,00:01:24.555000,00:01:24.555000,14
642,48,18,11,7,10,00:01:23.639000,00:01:25.165000,00:01:25.165000,14
643,48,17,9,15,11,00:01:23.575000,,,14
644,48,22,11,8,12,00:01:23.474000,,,14
645,48,25,3,17,13,00:01:23.739000,,,14
646,48,19,8,23,14,00:01:23.646000,,,14
647,48,21,4,3,15,00:01:23.559000,,,14
648,48,20,5,19,16,00:01:23.578000,,,14
649,48,11,8,22,17,00:01:23.749000,,,14
650,48,23,7,11,18,00:01:23.787000,,,14
651,48,24,5,18,19,00:01:23.886000,,,14
652,48,14,9,14,20,00:01:24.019000,,,14
653,48,16,12,20,21,00:01:24.699000,,,14
654,48,29,12,21,22,00:01:25.084000,,,14
655,49,8,6,6,1,00:01:46.242000,00:01:45.994000,00:01:45.994000,13
656,49,13,6,5,2,00:01:46.060000,00:01:46.011000,00:01:46.011000,13
657,49,4,1,1,3,00:01:46.058000,00:01:46.091000,00:01:46.091000,13
658,49,1,1,2,4,00:01:46.437000,00:01:46.406000,00:01:46.406000,13
659,49,3,3,16,5,00:01:46.950000,00:01:47.334000,00:01:47.334000,13
660,49,2,2,9,6,00:01:46.923000,00:01:47.409000,00:01:47.409000,13
661,49,17,9,15,7,00:01:47.084000,00:01:47.524000,00:01:47.524000,13
662,49,15,7,12,8,00:01:47.143000,00:01:47.798000,00:01:47.798000,13
663,49,5,4,4,9,00:01:46.971000,00:01:48.505000,00:01:48.505000,13
664,49,23,7,11,10,00:01:47.300000,,,13
665,49,14,9,14,11,00:01:47.340000,,,13
666,49,18,11,7,12,00:01:47.474000,,,13
667,49,24,5,18,13,00:01:47.576000,,,13
668,49,9,2,10,14,00:01:46.707000,00:01:46.996000,00:01:46.996000,13
669,49,25,3,17,15,00:01:47.522000,,,13
670,49,20,5,19,16,00:01:47.581000,,,13
671,49,22,11,8,17,00:01:47.954000,,,13
672,49,11,8,22,18,00:01:47.980000,,,13
673,49,16,12,20,19,00:01:48.044000,,,13
674,49,19,8,23,20,00:01:48.199000,,,13
675,49,29,12,21,21,00:01:49.557000,,,13
676,49,21,4,3,22,00:01:47.143000,,,13
677,50,1,1,2,1,00:01:25.489000,00:01:25.368000,00:01:25.368000,16
678,50,4,1,1,2,00:01:25.379000,00:01:25.438000,00:01:25.438000,16
679,50,8,6,6,3,00:01:25.390000,00:01:25.516000,00:01:25.516000,16
680,50,13,6,5,4,00:01:25.359000,00:01:25.765000,00:01:25.765000,16
681,50,2,2,9,5,00:01:25.971000,00:01:26.505000,00:01:26.505000,16
682,50,18,11,7,6,00:01:26.614000,00:01:26.913000,00:01:26.913000,16
683,50,17,9,15,7,00:01:25.970000,00:01:26.914000,00:01:26.914000,16
684,50,20,5,19,8,00:01:26.025000,00:01:26.973000,00:01:26.973000,16
685,50,9,2,10,9,00:01:26.300000,00:01:27.225000,00:01:27.225000,16
686,50,21,4,3,10,00:01:26.909000,,,16
687,50,5,4,4,11,00:01:27.223000,,,16
688,50,14,9,14,12,00:01:26.904000,,,16
689,50,15,7,12,13,00:01:26.711000,,,16
690,50,24,5,18,14,00:01:27.234000,,,16
691,50,23,7,11,15,00:01:27.191000,,,16
692,50,3,3,16,16,00:01:26.579000,00:01:26.728000,00:01:26.728000,16
693,50,22,11,8,17,00:01:27.323000,,,16
694,50,25,3,17,18,00:01:27.454000,,,16
695,50,19,8,23,19,00:01:27.564000,,,16
696,50,16,12,20,20,00:01:28.628000,,,16
697,50,11,8,22,21,00:01:28.762000,,,16
698,50,29,12,21,22,00:01:29.668000,,,16
699,51,1,1,2,1,00:01:35.798000,00:01:35.908000,00:01:35.908000,17
700,51,8,6,6,2,00:01:35.692000,00:01:36.044000,00:01:36.044000,17
701,51,13,6,5,3,00:01:35.792000,00:01:36.221000,00:01:36.221000,17
702,51,4,1,1,4,00:01:35.809000,00:01:36.576000,00:01:36.576000,17
703,51,14,9,14,5,00:01:36.930000,00:01:37.619000,00:01:37.619000,17
704,51,23,7,11,6,00:01:37.135000,00:01:38.013000,00:01:38.013000,17
705,51,17,9,15,7,00:01:37.199000,00:01:38.153000,00:01:38.153000,17
706,51,2,2,9,8,00:01:36.737000,00:01:38.455000,00:01:38.455000,17
707,51,9,2,10,9,00:01:36.309000,00:01:38.472000,00:01:38.472000,17
708,51,18,11,7,10,00:01:37.092000,00:01:39.285000,00:01:39.285000,17
709,51,24,5,18,11,00:01:37.047000,,,17
710,51,15,7,12,12,00:01:37.209000,,,17
711,51,5,4,4,13,00:01:37.225000,,,17
712,51,19,8,23,14,00:01:37.203000,,,17
713,51,3,3,16,15,00:01:37.144000,,,17
714,51,22,11,8,16,00:01:37.251000,,,17
715,51,20,5,19,17,00:01:37.006000,,,17
716,51,21,4,3,18,00:01:37.290000,,,17
717,51,25,3,17,19,00:01:37.456000,,,17
718,51,11,8,22,20,00:01:38.218000,,,17
719,51,16,12,20,21,00:01:38.668000,,,17
720,51,29,12,21,22,00:01:39.336000,,,17
721,52,13,6,5,1,00:01:12.303000,00:01:11.931000,00:01:11.931000,18
722,52,1,1,2,2,00:01:13.033000,00:01:12.082000,00:01:12.082000,18
723,52,8,6,6,3,00:01:13.016000,00:01:12.322000,00:01:12.322000,18
724,52,4,1,1,4,00:01:12.895000,00:01:12.356000,00:01:12.356000,18
725,52,17,9,15,5,00:01:13.081000,00:01:12.928000,00:01:12.928000,18
726,52,2,2,9,6,00:01:13.472000,00:01:13.081000,00:01:13.081000,18
727,52,9,2,10,7,00:01:13.085000,00:01:13.129000,00:01:13.129000,18
728,52,15,7,12,8,00:01:13.470000,00:01:13.195000,00:01:13.195000,18
729,52,14,9,14,9,00:01:13.264000,00:01:13.272000,00:01:13.272000,18
730,52,3,3,16,10,00:01:13.707000,00:01:13.477000,00:01:13.477000,18
731,52,22,11,8,11,00:01:13.661000,,,18
732,52,21,4,3,12,00:01:13.482000,,,18
733,52,20,5,19,13,00:01:13.853000,,,18
734,52,24,5,18,14,00:01:13.607000,,,18
735,52,23,7,11,15,00:01:13.767000,,,18
736,52,18,11,7,16,00:01:14.054000,,,18
737,52,5,4,4,17,00:01:14.078000,,,18
738,52,11,8,22,18,00:01:14.098000,,,18
739,52,6,3,17,19,00:01:14.417000,,,18
740,52,19,8,23,20,00:01:14.596000,,,18
741,52,16,12,20,21,00:01:15.217000,,,18
742,52,29,12,21,22,00:01:15.487000,,,18
743,53,30,6,5,1,00:01:33.310000,00:01:31.431000,00:01:31.431000,3
744,53,13,6,6,2,00:01:33.579000,00:01:31.478000,00:01:31.478000,3
745,53,18,11,12,3,00:01:32.603000,00:01:31.549000,00:01:31.549000,3
746,53,4,4,1,4,00:01:32.433000,00:01:31.702000,00:01:31.702000,3
747,53,31,1,4,5,00:01:33.233000,00:01:32.164000,00:01:32.164000,3
748,53,22,11,11,6,00:01:33.922000,00:01:32.579000,00:01:32.579000,3
749,53,17,3,9,7,00:01:33.454000,00:01:33.006000,00:01:33.006000,3
750,53,32,9,15,8,00:01:34.308000,00:01:33.112000,00:01:33.112000,3
751,53,21,4,2,9,00:01:32.934000,00:01:33.496000,00:01:33.496000,3
752,53,2,2,16,10,00:01:33.374000,00:01:33.926000,00:01:33.926000,3
753,53,35,2,17,11,00:01:33.882000,,,3
754,53,3,3,10,12,00:01:32.945000,,,3
755,53,14,9,14,13,00:01:33.678000,,,3
756,53,15,7,8,14,00:01:33.987000,,,3
757,53,24,5,20,15,00:01:34.439000,,,3
758,53,26,5,21,16,00:01:33.995000,,,3
759,53,23,7,7,17,00:01:34.702000,,,3
760,53,27,13,19,18,00:01:35.724000,,,3
761,53,33,13,18,19,00:01:35.900000,,,3
762,53,11,8,22,20,00:01:37.411000,,,3
763,53,34,8,23,21,00:01:40.270000,,,3
764,53,8,1,3,22,,,,3
765,54,21,4,2,1,00:01:35.488000,00:01:33.840000,00:01:33.840000,2
766,54,18,11,12,2,00:01:35.023000,00:01:33.986000,00:01:33.986000,2
767,54,3,3,10,3,00:01:35.105000,00:01:34.626000,00:01:34.626000,2
768,54,30,6,5,4,00:01:35.810000,00:01:34.668000,00:01:34.668000,2
769,54,17,3,9,5,00:01:35.252000,00:01:34.672000,00:01:34.672000,2
770,54,31,1,4,6,00:01:34.536000,00:01:34.916000,00:01:34.916000,2
771,54,8,1,3,7,00:01:34.667000,00:01:34.983000,00:01:34.983000,2
772,54,4,4,1,8,00:01:35.514000,00:01:35.747000,00:01:35.747000,2
773,54,32,9,15,9,00:01:35.171000,00:01:38.715000,00:01:38.715000,2
774,54,23,7,7,10,00:01:35.214000,,,2
775,54,14,9,14,11,00:01:34.839000,,,2
776,54,22,11,11,12,00:01:35.526000,,,2
777,54,15,7,8,13,00:01:35.517000,,,2
778,54,35,2,17,14,00:01:35.391000,,,2
779,54,2,2,16,15,00:01:35.588000,,,2
780,54,13,6,6,16,00:01:35.091000,,,2
781,54,26,5,21,17,00:01:36.297000,,,2
782,54,24,5,20,18,00:01:36.581000,,,2
783,54,27,13,19,19,00:01:37.426000,,,2
784,54,33,13,18,20,00:01:37.819000,,,2
785,54,11,8,22,21,00:01:39.011000,,,2
786,54,34,8,23,22,00:01:40.720000,,,2
787,55,18,11,12,1,00:01:28.081000,00:01:25.229000,00:01:25.229000,1
788,55,21,4,2,2,00:01:27.765000,00:01:25.635000,00:01:25.635000,1
789,55,4,4,1,3,00:01:28.569000,00:01:25.778000,00:01:25.778000,1
790,55,8,1,3,4,00:01:27.193000,00:01:25.822000,00:01:25.822000,1
791,55,31,1,4,5,00:01:27.079000,00:01:25.976000,00:01:25.976000,1
792,55,23,7,7,6,00:01:28.007000,00:01:26.612000,00:01:26.612000,1
793,55,17,3,9,7,00:01:27.669000,00:01:26.937000,00:01:26.937000,1
794,55,2,2,16,8,00:01:27.796000,00:01:27.579000,00:01:27.579000,1
795,55,35,2,17,9,00:01:28.460000,00:01:29.239000,00:01:29.239000,1
796,55,15,7,8,10,00:01:27.748000,,,1
797,55,30,6,5,11,00:01:28.228000,,,1
798,55,14,9,14,12,00:01:28.408000,,,1
799,55,24,5,20,13,00:01:28.999000,,,1
800,55,32,9,15,14,00:01:28.757000,,,1
801,55,3,3,10,15,00:01:28.351000,,,1
802,55,13,6,6,16,00:01:28.868000,,,1
803,55,22,11,11,17,00:01:29.943000,,,1
804,55,27,13,19,18,00:01:30.226000,,,1
805,55,26,5,21,19,00:01:30.426000,,,1
806,55,33,13,18,20,00:01:30.709000,,,1
807,55,11,8,22,21,00:01:32.279000,,,1
808,55,34,8,23,22,00:01:36.164000,,,1
809,56,30,6,5,1,00:01:24.598000,00:01:22.795000,00:01:22.795000,21
810,56,18,11,12,2,00:01:24.480000,00:01:22.988000,00:01:22.988000,21
811,56,22,11,11,3,00:01:24.727000,00:01:23.242000,00:01:23.242000,21
812,56,13,6,6,4,00:01:24.884000,00:01:23.702000,00:01:23.702000,21
813,56,4,4,1,5,00:01:23.536000,00:01:23.709000,00:01:23.709000,21
814,56,23,7,7,6,00:01:24.370000,00:01:23.772000,00:01:23.772000,21
815,56,31,1,4,7,00:01:24.960000,00:01:24.021000,00:01:24.021000,21
816,56,8,1,3,8,00:01:24.259000,00:01:24.158000,00:01:24.158000,21
817,56,15,7,8,9,00:01:24.446000,00:01:24.172000,00:01:24.172000,21
818,56,17,3,9,10,00:01:24.992000,00:01:24.795000,00:01:24.795000,21
819,56,21,4,2,11,00:01:24.434000,,,21
820,56,35,2,17,12,00:01:25.081000,,,21
821,56,3,3,10,13,00:01:24.495000,,,21
822,56,14,9,14,14,00:01:24.849000,,,21
823,56,2,2,16,15,00:01:25.410000,,,21
824,56,24,5,20,16,00:01:24.879000,,,21
825,56,32,9,15,17,00:01:25.410000,,,21
826,56,26,5,21,18,00:01:25.437000,,,21
827,56,33,13,18,19,00:01:26.820000,,,21
828,56,27,13,19,20,00:01:27.088000,,,21
829,56,11,8,22,21,00:01:27.609000,,,21
830,56,34,8,23,22,00:01:29.282000,,,21
831,57,4,4,1,1,00:01:31.138000,00:01:29.816000,00:01:29.816000,20
832,57,30,6,5,2,00:01:31.235000,00:01:30.028000,00:01:30.028000,20
833,57,13,6,6,3,00:01:31.921000,00:01:30.407000,00:01:30.407000,20
834,57,22,11,11,4,00:01:31.671000,00:01:30.754000,00:01:30.754000,20
835,57,8,1,3,5,00:01:31.263000,00:01:30.933000,00:01:30.933000,20
836,57,18,11,12,6,00:01:31.420000,00:01:30.940000,00:01:30.940000,20
837,57,15,7,8,7,00:01:31.809000,00:01:31.419000,00:01:31.419000,20
838,57,35,2,17,8,00:01:31.545000,00:01:31.542000,00:01:31.542000,20
839,57,31,1,4,9,00:01:31.774000,00:01:31.880000,00:01:31.880000,20
840,57,17,3,9,10,00:01:31.712000,00:01:33.405000,00:01:33.405000,20
841,57,23,7,7,11,00:01:31.470000,,,20
842,57,3,3,10,12,00:01:32.053000,,,20
843,57,21,4,2,13,00:01:31.574000,,,20
844,57,14,9,14,14,00:01:31.742000,,,20
845,57,2,2,16,15,00:01:31.457000,,,20
846,57,24,5,20,16,00:01:32.651000,,,20
847,57,32,9,15,17,00:01:32.901000,,,20
848,57,27,13,19,18,00:01:32.936000,,,20
849,57,26,5,21,19,00:01:32.992000,,,20
850,57,33,13,18,20,00:01:33.658000,,,20
851,57,11,8,22,21,00:01:35.239000,,,20
852,57,36,8,23,22,00:01:46.505000,,,20
853,58,4,4,1,1,00:01:15.816000,00:01:14.648000,00:01:14.648000,4
854,58,21,4,2,2,00:01:16.046000,00:01:14.709000,00:01:14.709000,4
855,58,30,6,5,3,00:01:16.049000,00:01:14.970000,00:01:14.970000,4
856,58,13,6,6,4,00:01:16.359000,00:01:15.442000,00:01:15.442000,4
857,58,22,11,11,5,00:01:16.266000,00:01:15.885000,00:01:15.885000,4
858,58,23,7,7,6,00:01:16.234000,00:01:15.885000,00:01:15.885000,4
859,58,15,7,8,7,00:01:16.174000,00:01:15.976000,00:01:15.976000,4
